,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
116,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,7,1.2631185911595821,4521,23,4,11,1.0,0.054,False,True,True
117,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,8,1.1838170578703284,4521,23,4,11,1.0,0.054,False,True,True
118,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,9,0.769783210940659,4521,23,4,11,1.0,0.054,False,True,True
119,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_1,201,143,10,1.2908208570443094,4521,23,4,11,1.0,0.054,False,True,True
120,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,1,1.5151309540960938,5203,26,5,16,1.0,0.051,False,True,True
121,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,2,1.4806856599170715,5203,26,5,16,1.0,0.051,False,True,True
122,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,3,0.971267064101994,5203,26,5,16,1.0,0.051,False,True,True
123,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,4,1.5497057798784226,5203,26,5,16,1.0,0.051,False,True,True
124,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,5,0.9898724788799882,5203,26,5,16,1.0,0.051,False,True,True
125,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,6,1.5190246501006186,5203,26,5,16,1.0,0.051,False,True,True
126,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,7,1.4154051730874926,5203,26,5,16,1.0,0.051,False,True,True
127,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,8,0.9629142731428146,5203,26,5,16,1.0,0.051,False,True,True
128,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,9,1.5271253120154142,5203,26,5,16,1.0,0.051,False,True,True
129,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_2,201,150,10,1.410577235976234,5203,26,5,16,1.0,0.051,False,True,True
130,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,1,1.235416549956426,4488,21,5,14,1.0,0.051,False,True,True
131,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,2,0.722071744967252,4488,21,5,14,1.0,0.051,False,True,True
132,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,3,1.2165827399585396,4488,21,5,14,1.0,0.051,False,True,True
133,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,4,0.7043285090476274,4488,21,5,14,1.0,0.051,False,True,True
134,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,5,1.2032118220813572,4488,21,5,14,1.0,0.051,False,True,True
135,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,6,0.7225351619999856,4488,21,5,14,1.0,0.051,False,True,True
136,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,7,1.2184923901222646,4488,21,5,14,1.0,0.051,False,True,True
137,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,8,0.7160922531038523,4488,21,5,14,1.0,0.051,False,True,True
138,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,9,1.2432747669517994,4488,21,5,14,1.0,0.051,False,True,True
139,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_3,201,140,10,0.7137301729526371,4488,21,5,14,1.0,0.051,False,True,True
140,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,1,1.048208727966994,3729,16,4,10,1.0,0.057,False,True,True
141,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,2,0.5024259481579065,3729,16,4,10,1.0,0.057,False,True,True
142,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,3,0.534088223008439,3729,16,4,10,1.0,0.057,False,True,True
143,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,4,0.9820305430330336,3729,16,4,10,1.0,0.057,False,True,True
144,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,5,0.5209538131020963,3729,16,4,10,1.0,0.057,False,True,True
145,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,6,0.9341800219845027,3729,16,4,10,1.0,0.057,False,True,True
146,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,7,0.5300195571035147,3729,16,4,10,1.0,0.057,False,True,True
147,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,8,0.5001784970518202,3729,16,4,10,1.0,0.057,False,True,True
148,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,9,1.008848475990817,3729,16,4,10,1.0,0.057,False,True,True
149,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_200_4,201,130,10,0.4986913320608437,3729,16,4,10,1.0,0.057,False,True,True
