,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
101,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,2,9.146661892998964,27069,15,4,12,1.0,0.047,False,True,True
102,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,3,9.250217422144488,27069,15,4,12,1.0,0.047,False,True,True
103,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,4,9.29430945101194,27069,15,4,12,1.0,0.047,False,True,True
104,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,5,8.574787497986108,27069,15,4,12,1.0,0.047,False,True,True
105,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,6,9.297232925891876,27069,15,4,12,1.0,0.047,False,True,True
106,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,7,8.501181158935651,27069,15,4,12,1.0,0.047,False,True,True
107,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,8,9.292715624906123,27069,15,4,12,1.0,0.047,False,True,True
108,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,9,8.398699946003035,27069,15,4,12,1.0,0.047,False,True,True
109,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_0,501,441,10,9.234711280092597,27069,15,4,12,1.0,0.047,False,True,True
110,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,1,8.115179250948131,28896,11,4,9,1.0,0.047,False,True,True
111,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,2,7.763929679989815,28896,11,4,9,1.0,0.047,False,True,True
112,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,3,8.856806233990937,28896,11,4,9,1.0,0.047,False,True,True
113,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,4,7.71954084909521,28896,11,4,9,1.0,0.047,False,True,True
114,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,5,8.750324370106682,28896,11,4,9,1.0,0.047,False,True,True
115,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,6,7.7733287159353495,28896,11,4,9,1.0,0.047,False,True,True
116,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,7,8.978826491162181,28896,11,4,9,1.0,0.047,False,True,True
