,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
115,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,6,43.009295100000145,1662,48,3,4,1.0,0.224,False,True
116,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,7,43.08378020000009,1662,48,3,4,1.0,0.224,False,True
117,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,8,43.53266299999996,1662,48,3,4,1.0,0.224,False,True
118,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,9,43.7118031,1662,48,3,4,1.0,0.224,False,True
119,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 903f55ac43d64046876fb1f4959fd8f1,206,179,10,42.86091329999999,1662,48,3,4,1.0,0.224,False,True
120,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,1,46.38729770000009,1740,46,3,5,1.0,0.133,False,True
121,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,2,46.148254299999735,1740,46,3,5,1.0,0.133,False,True
122,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,3,45.8255322,1740,46,3,5,1.0,0.133,False,True
123,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,4,46.287896400000136,1740,46,3,5,1.0,0.133,False,True
124,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,5,46.24751559999959,1740,46,3,5,1.0,0.133,False,True
125,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,6,46.51713329999984,1740,46,3,5,1.0,0.133,False,True
126,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,7,46.118772900000295,1740,46,3,5,1.0,0.133,False,True
127,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,8,47.07803890000014,1740,46,3,5,1.0,0.133,False,True
128,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,9,46.61820880000005,1740,46,3,5,1.0,0.133,False,True
129,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - a97a877336b74c25b121b4e371049acc,208,195,10,46.92021040000009,1740,46,3,5,1.0,0.133,False,True
